,Channel Name,Video Name,URL
465,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/306922204_199937265716291_255063710598248927_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=ND4Uc6UYDBIAX9ynLAC&edm=ALQROFkBAAAA&vs=419731940247766_3500704088&_nc_vs=HBksFQAYJEdOeENTeEpEVExPRjE3VUFBTjg1VGVrWEs0b0RicV9FQUFBRhUAAsgBABUAGCRHTjZtT0JLSlEzdUtZeThEQUVTU1puaUNtMGxBYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmzJSN9%2BDp5j8VAigCQzMsF0A4MzMzMzMzGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=0201b3ae76&ccb=7-5&oh=00_AfCyqv3I605602R7PM-q1EFml7qqM330wI6gvVqk2xgnjw&oe=63E8DD03&_nc_sid=30a2ef
466,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/o1/v/t16/f1/m82/2E4B7F585EB30FD84D85C48145F46A8C_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNDgwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=109&vs=652578872999334_2754961358&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8yRTRCN0Y1ODVFQjMwRkQ4NEQ4NUM0ODE0NUY0NkE4Q192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0lVN3ZoSUJjS1VPTUNJREFNTFRCVEU5QkpNWWJxX0VBQUFGFQICyAEAKAAYABsAFQAAJr6kw5K41O8%2FFQIoAkMzLBdAPDMzMzMzMxgSZGFzaF9iYXNlbGluZV8yX3YxEQB1%2FgcA&_nc_rid=c81cccebc6&ccb=9-4&oh=00_AfC2evjGXrq-btd8gE4mTr_bcMTorQJnXj1V-j0MKSqONg&oe=63E8E5BC&_nc_sid=30a2ef
467,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/300360970_196952369426260_2491177313738869467_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=QLSNe7d4xdAAX9SuGXo&edm=ALQROFkBAAAA&vs=745070430097960_3511359586&_nc_vs=HBksFQAYJEdBb2w1eEZVYndTTUlMTUFBTnZLNm1tUmNKSWlicV9FQUFBRhUAAsgBABUAGCRHTlVJN1JIYXVmaEdJdXNDQVB4TGVWT0xIQllFYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm%2BuLqjYPM2z8VAigCQzMsF0BKt2yLQ5WBGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=44ce6c39fc&ccb=7-5&oh=00_AfAMMl3WcRE-mCWyhiVQ15hT9UT3HZJ1HmclJS31sfbf6A&oe=63E896BF&_nc_sid=30a2ef
468,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/272458212_5311519558869198_2216013288113160287_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=AggoV_nV88IAX8JKDYo&edm=ALQROFkBAAAA&vs=2477392459058300_2131200443&_nc_vs=HBksFQAYJEdPUmhQUkRPSUlhRXpONFNBRi1BaHpkWTNNQWVicV9FQUFBRhUAAsgBABUAGCRHRjk3UUJDa1Npbi1WTFVGQU9HOE5HYnlfYUZwYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm3t25xJSQ0D8VAigCQzMsF0BAu6XjU%2FfPGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=44bc4f25b5&ccb=7-5&oh=00_AfDMsf1PvGoH1KeKsC03Tr3cvHeSLSkbBfCjFkRXK4Zwww&oe=63E865C6&_nc_sid=30a2ef
469,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/v/t50.2886-16/311752930_481948353708835_7433061434377512070_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=3ySyUhTVMy0AX9BJvEn&edm=ALQROFkBAAAA&vs=472222721366607_1340668221&_nc_vs=HBksFQAYJEdPTDRsQklqUTJ4WVZMWUJBSVlrdWhYX2lTZG5icV9FQUFBRhUAAsgBABUAGCRHSE92bnhMLWU5VFExZEVDQUotdHQzR1B5VUpLYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmyMSwqs%2Bd5z8VAigCQzMsF0BJYgxJul41GBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=b42858b7ec&ccb=7-5&oh=00_AfDWmenYlHZmGr_PLMz0VTwpzWIiL18takNfxS095dkiAA&oe=63E87DEC&_nc_sid=30a2ef
470,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/o1/v/t16/f1/m82/4D4346524A152DD2B0A74367DF8CD6A9_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNzIwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=102&vs=1425682237957381_3894766256&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC80RDQzNDY1MjRBMTUyREQyQjBBNzQzNjdERjhDRDZBOV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0tUR2VSSlZFd2hscjZrRUFKeEJrdFlDaGoxVmJwUjFBQUFGFQICyAEAKAAYABsAFQAAJvTvvr%2BVsvo%2FFQIoAkMzLBdARAhysCDEnBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2FgcA&_nc_rid=50c5731f0e&ccb=9-4&oh=00_AfAGdjmj9svlm8OOQyG64GMLBAAuCGLA65nPr70wLQdTSQ&oe=63E8FAF1&_nc_sid=30a2ef
471,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/302957199_1495763820867325_720460935743286771_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=LcF4TUO_PoMAX8-81Ob&edm=ALQROFkBAAAA&vs=3186880408290363_433744526&_nc_vs=HBksFQAYJEdJLUNEaEw5N2pXblkxQUZBUE10aG1WbmwtOEpicV9FQUFBRhUAAsgBABUAGCRHQ2pqTFJJVTlaaGk5ZGNDQU8zZWVVS2toN0U2YnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmypLaxLCLzUAVAigCQzMsF0BEjMzMzMzNGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=dc5ab9af36&ccb=7-5&oh=00_AfDxQcb7V9nRB7Tm0aGbYlAWux9BGOPBkgxt8JnpZ7hINg&oe=63E8A9E5&_nc_sid=30a2ef
472,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/279559602_150011207573602_9140480156275962820_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=8uShgfLkkLAAX_Uycit&edm=ALQROFkBAAAA&vs=366203692212359_813249226&_nc_vs=HBksFQAYJEdMSzlxUkJpWUwwMGI0Z0FBTVR6VlJkR2d0bF9icV9FQUFBRhUAAsgBABUAGCRHRnUycWhBSzdVVy1QWDhEQUl0MWdyS21uSTBlYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm2OW1q46r%2FD8VAigCQzMsF0BGpmZmZmZmGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=2908052550&ccb=7-5&oh=00_AfBQAjxe10ycpBD085U5Xxkbcy1dOp7Wbo2Qj7nY321ilQ&oe=63E870DC&_nc_sid=30a2ef
473,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/o1/v/t16/f1/m82/9B4953E5A431537A0AE9FE128403E7BB_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNDgwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=106&vs=5481908735260429_2171372138&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC85QjQ5NTNFNUE0MzE1MzdBMEFFOUZFMTI4NDAzRTdCQl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0ZiQ3V4TE91RGpLZ0pFQkFFTEJrZkk3R01RbmJxX0VBQUFGFQICyAEAKAAYABsAFQAAJs7nzvq%2F6eU%2FFQIoAkMzLBdAOlU%2FfO2RaBgSZGFzaF9iYXNlbGluZV8yX3YxEQB1%2FgcA&_nc_rid=0c9d184ea9&ccb=9-4&oh=00_AfBG04jauaOdj4tYPVvX6FZAkGYPf9HKhMfziTwaWKK_Og&oe=63E900DF&_nc_sid=30a2ef
474,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/287711148_762662161539184_5741081754343822356_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=pJEoUiIGv3cAX_w5xPD&edm=ALQROFkBAAAA&vs=1039824186646870_3431601420&_nc_vs=HBksFQAYJEdLd2ZKaEZ3NERnZm83VUNBQlRVSXlKd2E2eFBicV9FQUFBRhUAAsgBABUAGCRHTE85S1JIMTRpZlcxbndDQUJDal9XTnVfVndMYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm%2Bu%2BwpOqf2z8VAigCQzMsF0BIrtkWhysCGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=890a0c1acb&ccb=7-5&oh=00_AfBCknOUQa7FTUv7NoVa89sVFXFeTQ-KsqBM9Z73E5gxyw&oe=63E90097&_nc_sid=30a2ef
475,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/v/t50.2886-16/234779986_306861651230708_9183110278556248312_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjU1Ni5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=3TSIyQQksQQAX_hjMza&edm=ALQROFkBAAAA&vs=541864450576039_1213197329&_nc_vs=HBksFQAYJEdGSjEtZzMwZjdmTEZoY0JBUGhvbGVZazluQi1icV9FQUFBRhUAAsgBABUAGCRHQ0NUQ0E0MmRBY1JyT1FCQUVXdG1HQzVESk16YnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm3M3PxMSG6EAVAigCQzMsF0BNhDlYEGJOGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=d434992d60&ccb=7-5&oh=00_AfC4CCt3UiQbEaih76YHGaqf5G-Edmb4ojvKWLGS_CRjeg&oe=63E8F0B6&_nc_sid=30a2ef
476,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/279887190_403413358095382_8541202756844016616_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=zcZY1_3kMywAX8ITTft&edm=ALQROFkBAAAA&vs=518531209964441_2409788770&_nc_vs=HBksFQAYJEdGYTlyaEFXTE9qOTVtNEJBT2hUUm5TbmNvaDJicV9FQUFBRhUAAsgBABUAGCRHQXZoc1JDTHMzTTBnNThCQU9FdnRiNlFxcmtyYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmmOvX6eHD1z8VAigCQzMsF0BCxDlYEGJOGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=c00b7d0ed0&ccb=7-5&oh=00_AfCWE6VXwZHnhz7A2EC_oIusAxdjJWyrvhykOkZF7V5Wcg&oe=63E8DEA6&_nc_sid=30a2ef
477,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/309486090_808200900522670_9101649517833451639_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=4Eyn54ymZT8AX-lyKSo&edm=ALQROFkBAAAA&vs=795091981832544_523752175&_nc_vs=HBksFQAYJEdBcGljaEt1TXBYdkRkOENBSGQ0a1l3RGprOV9icV9FQUFBRhUAAsgBABUAGCRHQmFMZXhLbHl3WDNxMmNGQUJCWXlQMzdibEUzYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm2oTo1t%2FM7j8VAigCQzMsF0BAUQYk3S8bGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=3b2ff0334d&ccb=7-5&oh=00_AfA3yd7XhMg4yMhjea-KyYhTub_8Ii9nDBrHjnBLu2l-ug&oe=63E8D5CE&_nc_sid=30a2ef
478,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/o1/v/t16/f1/m82/BE4162DF821F4C0CDFE00A74BC65F6B7_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNzIwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=100&vs=484504073785762_3667387862&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9CRTQxNjJERjgyMUY0QzBDREZFMDBBNzRCQzY1RjZCN192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0VKbzlCS3ExS0hQaEtVQUFMYjJXSmZZUXB3M2JwUjFBQUFGFQICyAEAKAAYABsAFQAAJoSemZylhvI%2FFQIoAkMzLBdARFEGJN0vGxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2FgcA&_nc_rid=ad4bdaef82&ccb=9-4&oh=00_AfC02tMKLH-BhR5mxlnTDsmvfgfuT4hm4vWwPuBBllOGRw&oe=63E86FA8&_nc_sid=30a2ef
479,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/298008379_187386273651484_7133303261070052093_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=vT9UuyYaKk8AX9ehz25&edm=ALQROFkBAAAA&vs=3258610521090230_81334633&_nc_vs=HBksFQAYJEdEcy13eEVjMjBaRWJhb0FBUDFLTjZlRmxmNWlicV9FQUFBRhUAAsgBABUAGCRHRTJNeXhFbGU4T0lJSmNBQURBU2piZnFvTjhwYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm2pDhhu2h6D8VAigCQzMsF0BFUQYk3S8bGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=f05713180b&ccb=7-5&oh=00_AfBTN2FYDQ9xOOS_axyyXsUYp8_pIXOMr7FuifhizaOGJQ&oe=63E8E9B7&_nc_sid=30a2ef
480,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/o1/v/t16/f1/m82/764AE989C067AA4C3DB563BC16DD408B_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNDgwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=107&vs=3386455821587026_1690440918&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC83NjRBRTk4OUMwNjdBQTRDM0RCNTYzQkMxNkRENDA4Ql92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR1AtcHFCSnFMQzVseVRzQ0FOVmVMY3o4eHVrRWJxX0VBQUFGFQICyAEAKAAYABsAFQAAJqTn1qfHoIhAFQIoAkMzLBdARxmZmZmZmhgSZGFzaF9iYXNlbGluZV8yX3YxEQB1%2FgcA&_nc_rid=72b3dc5239&ccb=9-4&oh=00_AfDfmvNs_Q5oya73t91yErycAAigHfMeqUXuu22Gqf5GkA&oe=63E88EF6&_nc_sid=30a2ef
481,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/v/t50.2886-16/298973286_790548242093371_5020058507828141537_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=f9mMFkzxc7YAX_xf_Xp&edm=ALQROFkBAAAA&vs=821870232531146_381517976&_nc_vs=HBksFQAYJEdHYjQwUkU3MVNYYi04NENBT0VkeG82ZDFLcEZicV9FQUFBRhUAAsgBABUAGCRHR2MzeGhFbmowQlMyVzBCQUxjVzRkVThaU0ZCYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm%2BO3erJOJ4z8VAigCQzMsF0BB6p%2B%2Bdsi0GBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=f151d5da40&ccb=7-5&oh=00_AfBxil8Gu1UHRADQq3U82e3rIMmQqGGvRZsuPb7XNH7uOw&oe=63E8B217&_nc_sid=30a2ef
482,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/v/t50.2886-16/290742109_351526383810045_3422339910505948349_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=oMQuzOVvm-cAX_0dhR-&tn=lSTVqTAxlAodUD2Y&edm=ALQROFkBAAAA&vs=1071310330249810_3432847967&_nc_vs=HBksFQAYJEdGMWZWQkg5ZFR3ZHRqOEJBTDFrV1NvRW1INHZicV9FQUFBRhUAAsgBABUAGCRHSndvVlJHb3JkdUJUYm9FQUU2UHN4NEFmZElzYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm3oqvsfe%2B9j8VAigCQzMsF0A8d0vGp%2B%2BeGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=9bf03df2dc&ccb=7-5&oh=00_AfA2u1OMnXPL0mktYiTu8IpjNMfL74erokGtFXh35UA1GA&oe=63E8F1EA&_nc_sid=30a2ef
483,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/v/t50.2886-16/274100421_952897962262437_7915996714213722204_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=mqurV1Vc8NAAX9Ze_mI&edm=ALQROFkBAAAA&vs=1067892967104254_2856418589&_nc_vs=HBksFQAYJEdNVndWaENsUDR6WXAySURBRnhJM2lFU1JkdHRicV9FQUFBRhUAAsgBABUAGCRHRzBDVkJETUk3Z0RBdDhCQUlfdWV1eDYzd1k2YnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmmtGi%2FqulzT8VAigCQzMsF0BN8zMzMzMzGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=d932786083&ccb=7-5&oh=00_AfC7FyUADlCxob_NNe55jULtR0z0EIzKzf5Ckub4Nuf7cw&oe=63E8AD7B&_nc_sid=30a2ef
484,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/286324631_795204638458781_2222766490830032926_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=u4jNEVp1h7oAX9NQ4T7&edm=ALQROFkBAAAA&vs=1549283758821946_2323069026&_nc_vs=HBksFQAYJEdKZjNFQkdkdy04QlBOTUNBQjdRa01CWTJ0Z2VicV9FQUFBRhUAAsgBABUAGCRHQVo0SEJMZzhScDdtNllCQU9rd3FPS1MwRHhSYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm9JH%2F4uaB9T8VAigCQzMsF0BGQAAAAAAAGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=5de8d015d6&ccb=7-5&oh=00_AfAXe56fwEVIxP1Y7zXgmxxbmOM8f1QaMW_DVDcP6pIHjg&oe=63E8F0A9&_nc_sid=30a2ef
485,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/v/t50.2886-16/306869209_440118701281639_5718881757459820391_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=nzcn12k9CIsAX_jSo3R&tn=lSTVqTAxlAodUD2Y&edm=ALQROFkBAAAA&vs=492273789081417_769459145&_nc_vs=HBksFQAYJEdObHpTaEpuVWRrZVNaQUJBR2V2MnBHb2pGMVBicV9FQUFBRhUAAsgBABUAGCRHR2ZJVlJKUTM3NXF0VWdDQURYTXdyQkFSaVZCYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm4O2kqdPm0UAVAigCQzMsF0BAEQYk3S8bGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BBwA%3D&_nc_rid=170841fed3&ccb=7-5&oh=00_AfDfY1IkIgy3aqAVsDBXhdvoM21ZPxR8OmFHBK0_yKMOAg&oe=63E8D404&_nc_sid=30a2ef
486,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/308538402_5451138658296888_5061390066316865311_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=eVlY1U3iLOEAX9Dnst9&edm=ALQROFkBAAAA&vs=478751724175955_3510045626&_nc_vs=HBksFQAYJEdDTHNZeEk0WkZrZnlGMFRBQi12Z2V4eXF6MUdicV9FQUFBRhUAAsgBABUAGCRHRHptVlJMaHB4ckxoY01CQVBZb1laMHAtYXd5YnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm8r6X2LDlmEAVAigCQzMsF0A%2B1T987ZFoGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=bf843347aa&ccb=7-5&oh=00_AfDjJUnyBUnb7PvdfruWjaTy2rjt3ena9-pqGzgBNK-9Ew&oe=63E8BE37&_nc_sid=30a2ef
